artist,title,song_id,song_score,line_index,line_text,rhyme_group_id,rhyme_letter,syllable_count,syllable_bucket,internal_density
Bazanji,Call me,chunk333_row3320758,0.429087,15,But I won't invite 'em,2,C,6,SYL_0_6,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,16,"When you come to make amends, yeah",0,A,8,SYL_7_8,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,17,So what you want from me,0,A,6,SYL_0_6,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,18,I just told you that I'm sorry,1,B,8,SYL_7_8,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,19,But you won't call my line,3,D,6,SYL_0_6,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,20,Hit me one time,2,C,4,SYL_0_6,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,21,"Tell me now when you gonna call me, call me",0,A,11,SYL_11_12,INT_MED
Bazanji,Call me,chunk333_row3320758,0.429087,22,"Told you that I'm sorry, I'm sorry",1,B,9,SYL_9_10,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,23,"What you want from me, from me",0,A,7,SYL_7_8,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,24,Promise we can make it work this time,2,C,9,SYL_9_10,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,25,"So when you gonna call me, call me",0,A,9,SYL_9_10,INT_MED
Bazanji,Call me,chunk333_row3320758,0.429087,26,"Told you that I'm sorry, I'm sorry",1,B,9,SYL_9_10,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,27,"What you want from me, from me",0,A,7,SYL_7_8,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,28,Promise we can make it work this time,2,C,9,SYL_9_10,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,29,Yeah you the only one that I run to,0,A,10,SYL_9_10,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,30,When I'm in your town tell you come thru',0,A,9,SYL_9_10,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,31,I don't wanna cause any trouble,4,E,9,SYL_9_10,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,32,Please just hit my line,3,D,5,SYL_0_6,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,33,Yeah I meant what I said when I met you,5,F,10,SYL_9_10,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,34,Seen the bad times and the best too,0,A,8,SYL_7_8,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,35,Didn't make sense when I left you,0,A,8,SYL_7_8,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,36,I promise I live in regret too,0,A,9,SYL_9_10,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,37,"I hate to see the good times gone, yeah",0,A,9,SYL_9_10,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,38,And I don't wanna die alone,3,D,8,SYL_7_8,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,39,So baby just call my phone,3,D,7,SYL_7_8,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,40,Tell you that I'm wrong,0,A,5,SYL_0_6,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,41,"Tell me now when you gonna call me, call me",0,A,11,SYL_11_12,INT_MED
Bazanji,Call me,chunk333_row3320758,0.429087,42,"Told you that I'm sorry, I'm sorry",1,B,9,SYL_9_10,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,43,"What you want from me, from me",0,A,7,SYL_7_8,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,44,Promise we can make it work this time,2,C,9,SYL_9_10,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,45,"So when you gonna call me, call me",0,A,9,SYL_9_10,INT_MED
Bazanji,Call me,chunk333_row3320758,0.429087,46,"Told you that I'm sorry, I'm sorry",1,B,9,SYL_9_10,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,47,"What you want from me, from me",0,A,7,SYL_7_8,INT_NONE
Bazanji,Call me,chunk333_row3320758,0.429087,48,Promise we can make it work this time,2,C,9,SYL_9_10,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,0,Kung Pow,0,A,2,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,1,All my diamonds hit like Kung pow,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,2,Chopper gotta kick like Kung pow,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,3,I can hit chyo bitch like Kung pow,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,4,"Kung pow, Kung pow, Kung pow",0,A,6,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,5,I can make it flip like Kung pow,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,6,Know I got the stick like Kung pow,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,7,Jumpin out da whip like Kung pow,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,8,"Kung pow, Kung pow, Kung pow",0,A,6,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,9,Kung pow,0,A,2,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,10,Kung pow,0,A,2,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,11,"Kung pow, Kung pow, Kung pow",0,A,6,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,12,Kung pow,0,A,2,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,13,Kung pow,0,A,2,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,14,"Kung pow, Kung pow, Kung pow",0,A,6,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,15,All my diamonds hit like Kung pow,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,16,Choppa gotta kick like Kung pow,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,17,I can hit chyo bitch like Kung pow,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,18,"Kung pow, Kung pow, Kung pow",0,A,6,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,19,Kung pow,0,A,2,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,20,Kung pow,0,A,2,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,21,"Kung pow, Kung pow, Kung pow",0,A,6,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,22,Kung pow,0,A,2,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,23,Kung pow,0,A,2,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,24,"Kung pow, Kung pow, Kung pow",0,A,6,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,25,I can make it flip like Kung pow,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,26,Know I got the stick like Kung pow,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,27,Jumping out da whip like Kung pow,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,28,"Kung pow, Kung pow, Kung pow",0,A,6,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,29,Pull up with drip,1,B,4,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,30,Hop out the whip,2,C,4,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,31,All these rings on got my gleam on,3,D,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,32,Looking like a Kung pow fist . *yah*,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,33,Pocket full of Kung pow grip . *yah,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,34,Saucey with the kung pow drip. *yah,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,35,"Nigga better hide your bitch, for i",0,A,9,SYL_9_10,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,36,Hit her with the Kung pow dick. *yah,4,E,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,37,I got that drip got that swag got that energy,5,F,12,SYL_11_12,INT_MED
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,38,Can't let you bite off my recipe,1,B,9,SYL_9_10,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,39,Niggas they hate And they envy me,0,A,9,SYL_9_10,INT_MED
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,40,I got that stick and so I got the remedy,2,C,12,SYL_11_12,INT_MED
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,41,Diamonds that shine wit that clarity,5,F,9,SYL_9_10,INT_MED
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,42,Looking like laser eye therapy,5,F,9,SYL_9_10,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,43,Thats why lil shawty she stare at me,0,A,9,SYL_9_10,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,44,She know it ain't no comparing me,0,A,9,SYL_9_10,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,45,Uh yeaaahh,0,A,2,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,46,It's like im a sensei cuz I made my bank account flip,2,C,14,SYL_13_14,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,47,Walked on the lot and I bought me a whip,2,C,10,SYL_9_10,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,48,Push that little button on the car then I dip,2,C,12,SYL_11_12,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,49,Uh yeaaaaah,4,E,2,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,50,It look like karate the way that that chopper gon kick,2,C,14,SYL_13_14,INT_MED
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,51,Come get your bitch cause she all on my dick,1,B,10,SYL_9_10,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,52,Looking like she finna swallow my shit uh,4,E,11,SYL_11_12,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,53,All my diamonds hit like Kung pow,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,54,Chopper gotta kick like Kung pow,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,55,I can hit chyo bitch like Kung pow,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,56,"Kung pow, Kung pow, Kung pow",0,A,6,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,57,I can make it flip like Kung pow,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,58,Know I got the stick like Kung pow,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,59,Jumpin out da whip like Kung pow,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,60,"Kung pow, Kung pow, Kung pow",0,A,6,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,61,Kung pow,0,A,2,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,62,Kung pow,0,A,2,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,63,"Kung pow, Kung pow, Kung pow",0,A,6,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,64,Kung pow,0,A,2,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,65,Kung pow,0,A,2,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,66,"Kung pow, Kung pow, Kung pow",0,A,6,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,67,All my diamonds hit like Kung pow,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,68,Choppa gotta kick like Kung pow,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,69,I can hit chyo bitch like Kung pow,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,70,"Kung pow, Kung pow, Kung pow",0,A,6,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,71,Kung pow,0,A,2,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,72,Kung pow,0,A,2,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,73,"Kung pow, Kung pow, Kung pow",0,A,6,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,74,Kung pow,0,A,2,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,75,Kung pow,0,A,2,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,76,"Kung pow, Kung pow, Kung pow",0,A,6,SYL_0_6,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,77,I can make it flip like Kung pow,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,78,Know I got the stick like Kung pow,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,79,Jumping out da whip like Kung pow,0,A,8,SYL_7_8,INT_NONE
Gitt Cazz,Kung Pow,chunk333_row3323089,0.657192,80,"Kung pow, Kung pow, Kung pow",0,A,6,SYL_0_6,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,0,"Aye, yea, yea",0,A,3,SYL_0_6,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,1,Ain't looking back two,1,B,5,SYL_0_6,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,2,"Yea, yea, yea, yea",0,A,4,SYL_0_6,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,3,Mula Gang,2,C,3,SYL_0_6,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,4,Shawn Doe,0,A,2,SYL_0_6,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,5,"Aye, aye, aye, aye",0,A,4,SYL_0_6,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,6,Watch how a young nigga add it up,0,A,9,SYL_9_10,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,7,I hit yo bitch from the back told her back it up,0,A,12,SYL_11_12,INT_MED
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,8,I'm tryna make me some money then bag it up,2,C,12,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,9,"Bag it up, bag it up yeah",0,A,7,SYL_7_8,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,10,I hit yo bitch from the back told her back it up,0,A,12,SYL_11_12,INT_MED
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,11,I'm tryna make me some money then add it up,0,A,12,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,12,I'm tryna make me some money then bag it up,2,C,12,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,13,"Bag it up, bag it up",2,C,6,SYL_0_6,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,14,Watch how a young nigga add it up,0,A,9,SYL_9_10,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,15,I hit yo bitch from the back told her back it up,0,A,12,SYL_11_12,INT_MED
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,16,I'm tryna make me some money then bag it up,2,C,12,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,17,"Bag it up, bag it up yeah",0,A,7,SYL_7_8,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,18,I hit yo bitch from the back told her back it up,0,A,12,SYL_11_12,INT_MED
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,19,I'm tryna make me some money then add it up,0,A,12,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,20,I'm tryna make me some money then bag it up,2,C,12,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,21,"Bag it up, bag it up",2,C,6,SYL_0_6,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,22,I'm tryna make me some money,2,C,8,SYL_7_8,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,23,Why niggas thinking its funny?,1,B,8,SYL_7_8,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,24,I know you niggas know what's going on,3,D,10,SYL_9_10,INT_MED
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,25,Young nigga feel like Lil Lonnie,0,A,8,SYL_7_8,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,26,I fuck that bitch then sent her back home,2,C,9,SYL_9_10,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,27,Bitch ain't no Clyde and Bonnie,0,A,7,SYL_7_8,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,28,They know I'm flexing like jersey shore yeah,0,A,10,SYL_9_10,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,29,Young nigga feeling like Ronnie,0,A,8,SYL_7_8,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,30,"Aye, fuck yo Lil bitch send her back I don't need her",1,B,12,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,31,"Bitch, I don't follow the pack ima leader",1,B,11,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,32,Bro T take lives so we call em reaper,1,B,10,SYL_9_10,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,33,You gotta bad little bitch better keep her,1,B,11,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,34,Why these Lil niggas talk shit on computers?,4,E,11,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,35,That bitch ain't talking but she let me mute her,1,B,11,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,36,I swear my money got long like a ruler,1,B,11,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,37,My niggas winning yo niggas some losers,4,E,11,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,38,Watch how a young nigga add it up,0,A,9,SYL_9_10,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,39,I hit yo bitch from the back told her back it up,0,A,12,SYL_11_12,INT_MED
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,40,I'm tryna make me some money then bag it up,2,C,12,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,41,"Bag it up, bag it up yeah",0,A,7,SYL_7_8,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,42,I hit yo bitch from the back told her back it up,0,A,12,SYL_11_12,INT_MED
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,43,I'm tryna make me some money then add it up,0,A,12,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,44,I'm tryna make me some money then bag it up,2,C,12,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,45,"Bag it up, bag it up",2,C,6,SYL_0_6,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,46,Watch how a young nigga add it up,0,A,9,SYL_9_10,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,47,I hit yo bitch from the back told her back it up,0,A,12,SYL_11_12,INT_MED
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,48,I'm tryna make me some money then bag it up,2,C,12,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,49,"Bag it up, bag it up yeah",0,A,7,SYL_7_8,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,50,I hit yo bitch from the back told her back it up,0,A,12,SYL_11_12,INT_MED
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,51,I'm tryna make me some money then add it up,0,A,12,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,52,I'm tryna make me some money then bag it up,2,C,12,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,53,"Bag it up, bag it up",2,C,6,SYL_0_6,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,54,I'm wrapping shit up just like a damn present,5,F,11,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,55,These little bitches they loving my presence,6,G,11,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,56,When she look at me she say that it's pleasant,5,F,11,SYL_11_12,INT_MED
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,57,I'm from the city these Lil niggas peasants,4,E,11,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,58,"Bro T, he will put yo ass on a shirt",2,C,10,SYL_9_10,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,59,Not talking free he will leave you in the dirt,1,B,11,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,60,I get her wet yea I'm making her squirt,5,F,10,SYL_9_10,INT_MED
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,61,Better hold yo bitch young nigga love to flirt aye,0,A,12,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,62,Young nigga fuck on yo bae aye,0,A,8,SYL_7_8,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,63,I turned that Lil bitch away aye,0,A,8,SYL_7_8,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,64,You talking shit what you say? aye,0,A,8,SYL_7_8,INT_MED
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,65,But I do not care what you say aye,0,A,9,SYL_9_10,INT_MED
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,66,Young nigga mad cause I ball like Malone,0,A,10,SYL_9_10,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,67,I fuck yo bitch then I pass her to Tone,2,C,10,SYL_9_10,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,68,Internet beefing we will have you gone,3,D,10,SYL_9_10,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,69,Don't come outside you won't make it back home,2,C,10,SYL_9_10,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,70,I'm finna' make most of these niggas jealous,6,G,11,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,71,I got mo' green then some muhfuckin' lettuce,2,C,11,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,72,These niggas know that my flow be so heartless,4,E,11,SYL_11_12,INT_MED
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,73,These niggas know that yo flow be pathetic,1,B,11,SYL_11_12,INT_MED
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,74,"My niggas faithful, My niggas grateful",5,F,10,SYL_9_10,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,75,Yo niggas hateful get cut off like cable,2,C,11,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,76,Niggas be fussing my phone it be buzzing,6,G,11,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,77,I'm tryna cut off every fucking label,2,C,12,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,78,Watch how a young nigga get it then bag it up,2,C,12,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,79,Watch how a young nigga stack it then add it up,0,A,12,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,80,Tell yo Lil bitch to stop calling my cellular,6,G,12,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,81,Shawty want me I fuck her on the regular,6,G,12,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,82,All a nigga see is blue and green,3,D,9,SYL_9_10,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,83,Know ima make it my flow is to mean,0,A,10,SYL_9_10,INT_MED
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,84,Don't want a bitch that be making a scene,2,C,10,SYL_9_10,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,85,Yo shawty want me she know that I'm clean,3,D,10,SYL_9_10,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,86,Watch how a young nigga add it up,0,A,9,SYL_9_10,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,87,I hit yo bitch from the back told her back it up,0,A,12,SYL_11_12,INT_MED
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,88,I'm tryna make me some money then bag it up,2,C,12,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,89,"Bag it up, bag it up yeah",0,A,7,SYL_7_8,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,90,I hit yo bitch from the back told her back it up,0,A,12,SYL_11_12,INT_MED
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,91,I'm tryna make me some money then add it up,0,A,12,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,92,I'm tryna make me some money then bag it up,2,C,12,SYL_11_12,INT_NONE
SD Bangaz,Bag It Up,chunk333_row3324423,0.429971,93,"Bag it up, bag it up",2,C,6,SYL_0_6,INT_NONE
