song_id,artist,title,num_bars,song_score
chunk178_row1773273,Bazanji,One / Done It Before,59,0.265205
chunk178_row1773366,Spazzy D,H2OTHC,48,0.264136
chunk178_row1773388,Spazzy D,What is love,53,0.276354
chunk178_row1773495,Boosie Badazz,A Problem OMF,88,0.216505
chunk178_row1773602,A.K.Nash,The Marijuana Song,81,0.265523
chunk178_row1773810,W,Wwiuaisd,35,0.315720
chunk178_row1773948,2Pac,Reincarnation,108,0.257115
chunk178_row1773989,Angel Haze,Marvins Room,72,0.289322
chunk178_row1774595,Azure The Paradox,F4ME-US,79,0.225171
chunk178_row1774642,Canibus,Detox Infinity,120,0.219074
chunk178_row1774683,Kendrick Lamar,Grammy 2016 Performance,137,0.280790
chunk178_row1775315,"Royce da 5'9""",Hard,119,0.220746
chunk178_row1775859,Big Leano,Margiela Walk,23,0.257444
chunk178_row1776066,Sticky Fingaz,No Swagger,82,0.250776
chunk178_row1776177,Aha Gazelle,September Season,95,0.214057
chunk178_row1776229,Big Lean,Wavy,71,0.281657
chunk178_row1776573,Sticky Fingaz,We Bring Gangsta,73,0.283882
chunk178_row1777218,Protejay the Prodigy,Real Friends Remix,70,0.285116
chunk178_row1777315,Azure The Paradox,King Kong,67,0.217675
chunk178_row1777443,Lupe Fiasco,Bone Babylon Remix,91,0.272992
chunk178_row1777459,Complex Magazine,Complex City Cypher,107,0.224411
chunk178_row1777747,Lazurus,Blessings,106,0.256546
chunk178_row1777806,"Royce da 5'9""",Tabernacle,99,0.206562
chunk178_row1777961,Boosie Badazz,Look At Life Different,50,0.219377
chunk178_row1777983,Boosie Badazz,All That Mixed N One,72,0.308091
chunk178_row1778022,"Royce da 5'9""",Pray,87,0.277832
chunk178_row1778024,"Royce da 5'9""",Startercoat,69,0.254491
chunk178_row1778025,"Royce da 5'9""",Wait,67,0.223211
chunk178_row1778026,"Royce da 5'9""",Shine,129,0.272277
chunk178_row1778029,"Royce da 5'9""",Flesh,96,0.246747
chunk178_row1778035,"Royce da 5'9""",Hello Skit,36,0.270777
chunk178_row1778036,"Royce da 5'9""",Misses,80,0.257342
chunk178_row1778045,"Royce da 5'9""",America,94,0.209428
chunk178_row1778049,"Royce da 5'9""",Quiet,94,0.302770
chunk178_row1778053,"Royce da 5'9""",Gottaknow,77,0.260838
chunk178_row1778056,"Royce da 5'9""",Off,99,0.228468
chunk178_row1778060,"Royce da 5'9""",Dope,74,0.280307
chunk178_row1778081,Kendrick Lamar,​untitled 04 | 08.14.2014.,17,0.330057
chunk178_row1778082,Kendrick Lamar,​untitled 06 | 06.30.2014.,69,0.310517
chunk178_row1778083,Kendrick Lamar,​untitled 01 | 08.19.2014.,67,0.230465
chunk178_row1778084,Kendrick Lamar,​untitled 05 | 09.21.2014.,65,0.287594
chunk178_row1778086,Kendrick Lamar,​untitled 07 | 2014-2016,136,0.244545
chunk178_row1778088,Kendrick Lamar,​untitled 08 | 09.06.2014.,96,0.256789
chunk178_row1778099,Kendrick Lamar,​untitled 02 | 06.23.2014.,89,0.214342
chunk178_row1778113,"Royce da 5'9""",Dead President Heads,161,0.231835
chunk178_row1778117,Tlbaz,Zemzemeh,160,0.291393
chunk178_row1778129,Boosie Badazz,World War 6,43,0.279565
chunk178_row1778268,Dogza Aries,Chapter ElevenRobin Thirdfloor Salute,44,0.296526
chunk178_row1778358,Boosie Badazz,Big Blue Hundreds,59,0.318376
chunk178_row1778499,2Pac,One Day At A Time Remix 2,65,0.283854
chunk178_row1778596,Crazy Ex-Girlfriend Cast,JAP Battle,88,0.221040
chunk178_row1778652,Canibus,Im a Threat,36,0.236302
chunk178_row1778808,MF DOOM & Trunks,Last Laugh,42,0.221836
chunk178_row1779077,Dizzy A.k.a Prazolit,I Aint Changing For Nobody,55,0.346764
chunk178_row1779088,Boosie Badazz,Real Nigga,116,0.245911
chunk178_row1779090,Dizzy A.k.a Prazolit,Kahilay Gham Kahilay Pani,48,0.406911
chunk178_row1779100,Dizzy A.k.a Prazolit,Prashna,42,0.265626
chunk178_row1779108,Dizzy A.k.a Prazolit,Dont Wanna,61,0.283887
chunk178_row1779109,Boosie Badazz,True,102,0.282615
chunk178_row1779114,Dizzy A.k.a Prazolit,Nothing Can Hold Me Back,64,0.320556
chunk178_row1779123,Dizzy A.k.a Prazolit,Slipped Away,48,0.306543
chunk178_row1779205,Boosie Badazz,Bring It Like I Talk It,138,0.215241
chunk178_row1779412,Boosie Badazz,The Truth,55,0.331221
chunk178_row1779430,ViBeZ/ trillbazz,My Nme,20,0.243169
chunk178_row1779847,Boosie Badazz,Round My City,48,0.216591
chunk179_row1780289,Azure The Paradox,Speakers Pt. 1 Intro,46,0.300774
chunk179_row1780313,Azure The Paradox,Speakers Pt. 2 Outro,47,0.267480
chunk179_row1780314,Azure The Paradox,NoFucksGiving,98,0.281698
chunk179_row1780325,Azure The Paradox,I Dont Know Nobody,65,0.314303
chunk179_row1780327,Azure The Paradox,On My Own,40,0.230914
chunk179_row1780329,Azure The Paradox,Give Up Dreamz,49,0.313150
chunk179_row1780330,Azure The Paradox,Break Free / From the Hate,88,0.250390
chunk179_row1780331,Azure The Paradox,Blue Beauty,63,0.322977
chunk179_row1780332,Azure The Paradox,2 Many Drugz,63,0.341130
chunk179_row1780333,Azure The Paradox,FiEND,69,0.253613
chunk179_row1780336,Azure The Paradox,Madman Freestyle,43,0.292545
chunk179_row1780338,Azure The Paradox,Elementz,61,0.219963
chunk179_row1780367,Azure The Paradox & Siroka,POP MUSIC I GUESS NOT,49,0.409100
chunk179_row1780372,Azure The Paradox,Rise Up,58,0.311138
chunk179_row1780407,Eazy_gee,Kendrick Lamar’s “Sing About Me Im Dying of Thirst”,89,0.212703
chunk179_row1780565,Dizzy A.k.a Prazolit Feat Kristina Allen,Tears And Pain,71,0.236418
chunk179_row1780568,Dizzy A.k.a Prazolit,Loosing my mind,36,0.294398
chunk179_row1780570,Dizzy A.k.a Prazolit,Sometimes,32,0.258683
chunk179_row1780582,Dizzy A.k.a Prazolit,Real Rappers,84,0.348648
chunk179_row1780615,2Pac,No Mercy,58,0.215948
chunk179_row1780704,Brazen,Freestyle,42,0.274124
chunk179_row1780719,Azure The Paradox,Know About Me,44,0.305854
chunk179_row1780720,Conflicted Prodigy,Getting Started,96,0.220659
chunk179_row1780730,eLZhi,Two 16s,55,0.299687
chunk179_row1780740,Azure The Paradox,Skiptrace,55,0.206177
chunk179_row1780768,Azure The Paradox,New Amerikkka Interlude,25,0.252922
chunk179_row1780825,Taz LI,NO Remix,74,0.582697
chunk179_row1780917,2Pac,Die/Dumpin Original Version,122,0.269437
chunk179_row1781145,Lupe Fiasco,Punchlines,123,0.230744
chunk179_row1781310,2Pac,Initiated Nu Mixx Best Buy Bonus Track,110,0.277463
chunk179_row1781363,Razvan Mu Xiaotian,My Queen,55,0.238683
chunk179_row1781370,2Pac,St. Ides Commercial 2 1996,16,0.220657
chunk179_row1781454,HIGHERHAZE,Came To Kill,43,0.331892
chunk179_row1781489,AD,Superhero,73,0.331946
chunk179_row1781716,eLZhi,ALIENated,62,0.263373
chunk179_row1781732,Boosie Badazz,Wanna B Heard,79,0.240051
chunk179_row1781775,Boosie Badazz,I Come from a Place,104,0.324778
chunk179_row1781790,Boosie Badazz,New School / Old School,60,0.235850
chunk179_row1781918,Eazy Teya,HardBody,72,0.213169
chunk179_row1782110,Nasty C,Hell Naw,108,0.280137
chunk179_row1782170,Lupe Fiasco,Tranquillo,90,0.250249
chunk179_row1782186,Boosie Badazz,Who Finished?,62,0.247704
chunk179_row1782202,Boosie Badazz,Never Left You Alone,81,0.264061
chunk179_row1782246,RaZie,Gold Mindz,108,0.280717
chunk179_row1782971,Mr Crazy,PAUSE,45,0.370150
chunk179_row1783109,G-Eazy,Heard Em Say Remix,53,0.307023
chunk179_row1783146,Azizi Gibson,Matrix Slave Ship,41,0.339289
chunk179_row1783230,Boosie Badazz,Thug Talk,83,0.402026
chunk179_row1783381,"Wiz , Taz & Gucci Apg",FromNothin,84,0.293442
chunk179_row1783385,Vinnie Paz,Terrorizer,16,0.298088
chunk179_row1783408,Azealia Banks,Can’t Do It like Me,50,0.189430
chunk179_row1783480,eLZhi,INTROverted,40,0.204275
chunk179_row1783596,eLZhi,Medicine Man,48,0.208428
chunk179_row1783670,Razvan Mu Xiaotian,T.A.S.T.Y.,36,0.300386
chunk179_row1783975,eLZhi,Hello,108,0.225618
chunk179_row1784540,JAY-Z,Izzo H.O.V.A. MTV Unplugged,99,0.332281
chunk179_row1784581,Laze,Budak,34,0.236378
chunk179_row1784584,Laze,Takabur,38,0.171064
chunk179_row1784615,Boosie Badazz,Regret It,74,0.230651
chunk179_row1784627,HIGHERHAZE,Rockin,20,0.265001
chunk179_row1784659,Azure The Paradox,Set It Off,29,0.389936
chunk179_row1784697,Lil Crazed,I Do This,66,0.313288
chunk179_row1784712,2Pac,Grab The Mic Starin’ Through My Rear View 2,103,0.335942
chunk179_row1784736,eLZhi,Misright,88,0.278695
chunk179_row1784809,Boosie Badazz,What You Know About Me,91,0.262676
chunk179_row1785034,Hall & Nash,Loganberry,18,0.250844
chunk179_row1785047,Hall & Nash,Dinner Plate,21,0.252056
chunk179_row1785060,Hall & Nash,Red Tops,43,0.203026
chunk179_row1785073,Hall & Nash,Off White,48,0.381798
chunk179_row1785094,Hall & Nash,Pray for Buffalo,42,0.180525
chunk179_row1785260,Hall & Nash,Pat La Fontaine,53,0.179605
chunk179_row1785483,AD,1,58,0.320060
chunk179_row1785527,Jazz Cartier,You Can Have It Freestyle Bless The Booth,32,0.208549
chunk179_row1785544,"Royce da 5'9""",Which is Cool,70,0.251406
chunk179_row1785634,DJ Blazin,60 Seconds,16,0.258962
chunk179_row1785636,DJ Blazin,Why You Still Callin Me,18,0.274342
chunk179_row1785638,DJ Blazin,Did You Get My Message,37,0.368815
chunk179_row1785645,Just Snazz,Benzo,45,0.302915
chunk179_row1785651,Poncho Blazin Atm,I Gotta Be The Leader,31,0.333369
chunk179_row1785654,DJ Blazin,The Comeback,49,0.326000
chunk179_row1785656,Just Snazz,Prescription,58,0.268573
chunk179_row1785671,Poncho Blazin Atm,The Lord,31,0.451446
chunk179_row1785675,Poncho Blazin Atm,This Is My Destiny,16,0.247315
chunk179_row1785687,Poncho Blazin Atm,Stand Up for Your Rights,24,0.297882
chunk179_row1785693,DJ Blazin,Recovering From Pain remix,34,0.300461
chunk179_row1785698,DJ Blazin,Recovering From Pain,27,0.286148
chunk179_row1785700,DJ Blazin,This Is Not My Problem,41,0.367811
chunk179_row1785739,JAY-Z,Takeover MTV Unplugged,113,0.272332
chunk179_row1785935,Kur,Chiraq Pt. 2,57,0.299407
chunk179_row1785985,Aesop Rock,Untouchable AR Version,58,0.258816
chunk179_row1786051,Poncho Blazin Atm,Im Not Gonna Die,30,0.276192
chunk179_row1786052,Poncho Blazin Atm,Back To Back freestyle,17,0.426628
chunk179_row1786068,Poncho Blazin Atm,Jump Around freestyle,31,0.241828
chunk179_row1786069,DJ Blazin,Hot Boy freestyle,20,0.312247
chunk179_row1786086,Poncho Blazin Atm,Nachos freestyle,20,0.380829
chunk179_row1786089,Chaz French,These Things Take Time,61,0.308767
chunk179_row1786093,Poncho Blazin Atm,The Holy Punch freestyle,19,0.192408
chunk179_row1786096,Chaz French,IDK,71,0.289595
chunk179_row1786100,Poncho Blazin Atm,Boyz N The Hood freestyle,38,0.333025
chunk179_row1786102,Tazz Milano,Gods In The Clouds,80,0.211026
chunk179_row1786104,DJ Blazin,Diced Pineapples freestyle,16,0.311599
chunk179_row1786119,Hall & Nash,They Killed Pookie,43,0.240113
chunk179_row1786144,Hall & Nash,Hall  Nash,41,0.186008
chunk179_row1786250,Boosie Badazz,TV,64,0.329866
chunk179_row1786257,JAY-Z,Girls Girls Girls MTV Unplugged,100,0.296063
chunk179_row1786266,Phraze,Fireworks,83,0.224116
chunk179_row1786292,C,Entitled,52,0.263883
chunk179_row1786333,eLZhi,Friendzone,60,0.208935
chunk179_row1786383,Chaz French,Questions,62,0.281377
chunk179_row1786389,Chaz French,Let God,45,0.250537
chunk179_row1786391,Chaz French,Interlude These Things Take Time,44,0.319188
chunk179_row1786393,Chaz French,Dont Forget About Me,56,0.351557
chunk179_row1786395,Chaz French,Sometimes,50,0.316328
chunk179_row1786399,Chaz French,Song For Us,65,0.273419
chunk179_row1786403,Chaz French,Pull Up,63,0.477149
chunk179_row1786407,Chaz French,Its Over,61,0.268896
chunk179_row1786409,Chaz French,Mind To It,54,0.309419
chunk179_row1786410,Chaz French,We Made It,54,0.258794
chunk179_row1786472,V Sleazy,Fuckin Around With Horrorcore,27,0.308677
chunk179_row1786520,Phraze,M.L.V.  Midnite love vibe,58,0.247896
chunk179_row1786715,Big L,We Got This Alternative Lyrics,63,0.303106
chunk179_row1786723,Phraze,Fantastic freeverse,90,0.227329
chunk179_row1786740,2Pac,M.O.B. Original Version,103,0.358931
chunk179_row1786922,Canibus,Hip Hop Top Brass,171,0.232774
chunk179_row1786948,"Royce da 5'9""",Savages,143,0.264836
chunk179_row1787057,Ras Kass,Downward Spiral,73,0.326984
chunk179_row1787298,Boosie Badazz,Street Wars,73,0.225368
chunk179_row1787553,Eazy-E,You aint seen shit,87,0.211111
chunk179_row1787718,DJ Luke Nasty,Might Be Remixfeat. Phili  2 Chainz,39,0.245283
chunk179_row1787788,Boosie Badazz,No Surrender No Retreat,85,0.262134
chunk179_row1787789,The Official Nasty,Denace - Freedom,20,0.301548
chunk179_row1787791,The Official Nasty,Denace - Somebody,23,0.292104
chunk179_row1787798,Bonkaz,I Actually Freestyled This :,68,0.253213
chunk179_row1787996,Prodigy of Mobb Deep,Phone Tap Welcome to State Prison,132,0.249216
chunk179_row1788064,JAY-Z,Jigga What Jigga Who MTV Unplugged,84,0.275578
chunk179_row1788138,JAY-Z,Heart of the City Aint No Love MTV Unplugged,67,0.246448
chunk179_row1788220,[G],Rico Recklezz - Koolin In Hell Intro,30,0.292753
chunk179_row1788301,SHAZZi,NO DRAMA,37,0.320440
chunk179_row1788313,eLZhi,The Healing Process,69,0.278140
chunk179_row1788325,eLZhi,Cloud,32,0.322073
chunk179_row1788361,eLZhi,Weedipedia,51,0.212383
chunk179_row1788363,eLZhi,Keep Dreaming,120,0.234908
chunk179_row1788476,eLZhi,Egocentric,64,0.300094
chunk179_row1788531,Conflicted Prodigy,The Fall,63,0.296592
chunk179_row1788683,Boosie Badazz,Somebody to Settle Down With,27,0.141493
chunk179_row1788763,Kendrick Lamar,​untitled 07 | levitate,53,0.384875
chunk179_row1788852,S.K.,Hollow,45,0.246499
chunk179_row1788981,"Royce da 5'9""",Trust the Shooter,98,0.222818
chunk179_row1788994,"Royce da 5'9""",Digest It,75,0.259744
chunk179_row1788995,"Royce da 5'9""",Universe Interlude,108,0.240410
chunk179_row1788996,"Royce da 5'9""",Rap on Steroids,96,0.217592
chunk179_row1788998,"Royce da 5'9""",The Banjo,62,0.260001
chunk179_row1789168,G-Eazy,Men Myself  I,93,0.298963
chunk179_row1789302,2Pac,U Don’t Wanna Battle/Thought U knew Original Version,142,0.259105
chunk179_row1789390,Lupe Fiasco,Express,113,0.170373
chunk179_row1789391,eLZhi,She Sucks,67,0.244536
chunk179_row1789474,JAY-Z,Big Pimpin MTV Unplugged,91,0.221532
chunk179_row1789701,Haze (ENG),Run Up Freestyle,28,0.238600
chunk179_row1789702,G-Eazy,Order More Remix,71,0.260984
chunk179_row1789859,"A$AP NAST, A$AP Twelvyy & A$AP Rocky",Presidents,76,0.258090
chunk179_row1789902,Lazyboy (TV),Huf Socks,65,0.252290
chunk179_row1789948,JAY-Z,Can I Get A… MTV Unplugged,38,0.292362
chunk180_row1790053,Jahaziel,Hungry,96,0.248518
chunk180_row1790174,Aesop Rock,Blood Sandwich,90,0.264570
chunk180_row1790426,Razor Boomarang,Shine,81,0.237301
chunk180_row1790832,Azure The Paradox & LeyendaRob,TORONTO,47,0.210532
chunk180_row1790885,Azure The Paradox & LeyendaRob,LXWS 2 INTRO,41,0.415484
chunk180_row1790889,Azure The Paradox,Do This Often,67,0.245739
chunk180_row1790890,Azure The Paradox & LeyendaRob,HOKKAIDO,49,0.219530
chunk180_row1790891,Azure The Paradox & LeyendaRob,PLASTIC,67,0.247691
chunk180_row1790904,Fabolous & Jadakiss,Wicked Freestyle,64,0.285452
chunk180_row1790935,Azizi Gibson,Mischief,58,0.334480
chunk180_row1791041,Azure The Paradox,I Like This Feeling,66,0.277411
chunk180_row1791074,K,Gomorrah,47,0.220186
chunk180_row1791175,Azure The Paradox,Panda Remix,101,0.164897
chunk180_row1791202,Kendrick Lamar,Manchester Freestyle Cypher Verses 2016,52,0.211432
chunk180_row1791316,JAY-Z,Hard Knock Life MTV Unplugged,39,0.183737
chunk180_row1791354,Kazi Ploae,Trol,34,0.241111
chunk180_row1791461,A$AP Kaz,Boys Will Be Boys,55,0.281764
chunk180_row1791468,Azizi Gibson,Angel Pussy,47,0.333943
chunk180_row1791486,Azizi Gibson,Anything,53,0.335556
chunk180_row1791522,Azizi Gibson,A Reapers Tears,48,0.338248
chunk180_row1791643,O.T. Genasis,On My Mind,75,0.316244
chunk180_row1791686,Mob Figaz,My 15th Birthday,149,0.213583
chunk180_row1791698,Eazy,Make Her Move,54,0.294046
chunk180_row1791710,Azizi Gibson,Issues,82,0.246619
chunk180_row1791712,JAY-Z,Aint No MTV Unplugged,25,0.286955
chunk180_row1791760,"Royce da 5'9""",What You Call That,61,0.290883
chunk180_row1791901,KRS-One,Jason,17,0.371100
chunk180_row1792100,JAY-Z,Cant Knock the Hustle / Family Affair MTV Unplugged,113,0.221389
chunk180_row1792137,Bonkaz,Outside,76,0.341390
chunk180_row1792162,CSWALO & Tnash Thepper,Grinding,49,0.257344
chunk180_row1792328,Sazo,Seventh world,64,0.212838
chunk180_row1792343,Azizi Gibson,Wild Child Lotus,47,0.232576
chunk180_row1792357,Azizi Gibson,Heads Up,28,0.314610
chunk180_row1792417,eLZhi,The Turning Point,28,0.246041
chunk180_row1792663,Azizi Gibson,Bragging Rights,54,0.265783
chunk180_row1792678,Azizi Gibson,Sailor Mars,21,0.302875
chunk180_row1792682,Azizi Gibson,Youth,47,0.282584
chunk180_row1792761,Black Thought,Making a Murderer,91,0.210311
chunk180_row1793420,Kay x Ivy Haze,Focus,49,0.259521
chunk180_row1793430,J-Haze,Low Price,48,0.148000
chunk180_row1793478,CrazyLilShady17,Go Away,41,0.202305
chunk180_row1794074,KRS-One,Jason Remix,35,0.292403
chunk180_row1794117,Prodigy of Mobb Deep,Im From The Trap,48,0.238983
chunk180_row1794307,Blaze Ya Dead Homie,2Middle Fingers,40,0.207945
chunk180_row1794318,KRS-One,Still Huggin A Nut S.H.A.N,37,0.325359
chunk180_row1794354,Azure The Paradox,No Second Chances,52,0.230360
chunk180_row1794415,Kur,Cut Off,37,0.304166
chunk180_row1794420,Jackie Onassis,Trying To Do It Right,59,0.216993
chunk180_row1794424,Bronze Nazareth,Calm Sword,42,0.204722
chunk180_row1794425,Bronze Nazareth,Delilah,33,0.186524
chunk180_row1794553,HIGHERHAZE,TRAP,32,0.254699
chunk180_row1794558,HIGHERHAZE,Danger,20,0.303729
chunk180_row1794869,JAY-Z,Song Cry MTV Unplugged,126,0.307777
chunk180_row1795652,AzizTheShake,30 Minutes,58,0.220285
chunk180_row1795657,Ras,Daily Routine,59,0.230818
chunk180_row1795661,JAY-Z,First Televised Freestyle,20,0.272353
chunk180_row1795743,Azealia Banks,Playhouse,66,0.291109
chunk180_row1795745,Azealia Banks,Icy Pisces,24,0.284078
chunk180_row1796115,JAY-Z,Jigga That N MTV Unplugged,88,0.235003
chunk180_row1796447,CulaZen,Sakuraintro,44,0.252676
chunk180_row1796449,CulaZen,Pray to your deity,64,0.169185
chunk180_row1796450,CulaZen,Calypso,69,0.224014
chunk180_row1796453,CulaZen,Remember,78,0.255844
chunk180_row1796454,CulaZen,Assimilate,73,0.234678
chunk180_row1796457,CulaZen,Heartbreakfalling,61,0.244158
chunk180_row1796460,CulaZen,Macho Lullaby,66,0.364771
chunk180_row1796464,CulaZen,Just hold on for a second,72,0.209211
chunk180_row1796496,Azure The Paradox,RECOGNIZE,68,0.315260
chunk180_row1796818,NasserG,Im a G,29,0.416103
chunk180_row1796968,Sho Beaz,Lets Start A Riot - SHO BEAZ x The MIC x FullEffekt x K-Tek - ‪‎AVRmy‬,84,0.266685
chunk180_row1797008,Azure The Paradox,GODDESS,72,0.351506
chunk180_row1797433,DynasT,Whizz Kid,48,0.303402
chunk180_row1797509,Canibus,House of Slaughter,69,0.255683
chunk180_row1797518,DynasT,Rap is still alive,39,0.230652
chunk180_row1797632,Boosie Badazz,Right Game Wrong Nigga,31,0.205967
chunk180_row1797791,Wandaz,Yadiya,56,0.162437
chunk180_row1797795,Lazy Habits,Left 2 Ruins,51,0.337897
chunk180_row1797818,AZ,Refuse 2 Die,56,0.276898
chunk180_row1798099,AD,Fake Promises,85,0.268555
chunk180_row1798127,Young Jeezy & Jay Z,My President Remixx,123,0.267050
chunk180_row1798230,2Pac,Just Watching,115,0.249646
chunk180_row1798279,Wandaz,Flavour in the Air,32,0.306093
chunk180_row1798305,Wandaz,Dont Stop,44,0.393429
chunk180_row1798316,Major Lazer & La Roux,Houstatlantavegas Pains Ft. Drake,28,0.253027
chunk180_row1798321,Major Lazer & La Roux,Colourless Artibella,25,0.227130
chunk180_row1798330,Aesop Rock,Lazy Eye,64,0.265845
chunk180_row1798354,Kurtoazija,Dinkić,75,0.231352
chunk180_row1798356,Nas,91 Freestyle,34,0.277153
chunk180_row1798495,Killa Gorillaz,Theory of Evolution,50,0.183721
chunk180_row1798850,Zaz Music,Ode to the greats,62,0.237120
chunk180_row1798868,Zaz Music,Dangerous Rhymes,32,0.286458
chunk180_row1798883,Zaz Music,Love Your Life,44,0.245517
chunk180_row1798964,Guru,Universal Struggle,38,0.244729
chunk180_row1799162,CY.Mayazi,Dear Monalisa,47,0.124240
chunk180_row1799191,Prototype & Lazarus The Kid,Family Matters,49,0.270613
chunk180_row1799322,Bonkaz,Aux Unfinished,42,0.305781
chunk180_row1799365,Renz & Bonkaz,Jodeci  Ginuwine,82,0.339967
chunk180_row1799376,Privazy,Real Addresses,57,0.271057
chunk180_row1799378,Bonkaz,On The Road,60,0.330836
chunk180_row1799474,Razor Boomarang,On The Run,56,0.308645
chunk180_row1799542,Razor Boomarang,The Universe,32,0.253777
chunk180_row1799553,Aesop Rock,Lotta Years,36,0.310513
chunk180_row1799559,Aesop Rock,Dorks,60,0.276888
chunk180_row1799567,O.T. Genasis,Push It,41,0.401687
chunk180_row1799768,Calikaze,RIng it up,41,0.303331
chunk180_row1799863,Azure The Paradox,Nocturnal,57,0.334066
chunk180_row1799875,Azure The Paradox,Red Lines,44,0.306958
chunk180_row1799895,Azure The Paradox,Smell the Roses,63,0.290082
chunk180_row1799898,Azure The Paradox,Summer Interlude,39,0.201686
chunk180_row1799904,Azure The Paradox,Love To Hate,73,0.243261
chunk180_row1799908,Azure The Paradox,Untitled,99,0.203779
chunk180_row1799911,Azure The Paradox,Grey Photos,47,0.299661
chunk180_row1799915,Azure The Paradox,Pressure,66,0.376709
chunk180_row1799918,Azure The Paradox,Gold Rush,83,0.306894
chunk180_row1799923,Azure The Paradox,Believe In Love?,89,0.230719
chunk180_row1799934,Raz Simone,Missin Joogs,25,0.278710
chunk180_row1799960,Azure The Paradox,Angel Tears,38,0.307771
chunk180_row1799982,Aesop Rock,Syrup,65,0.226434
chunk180_row1799997,Black Thought,One Shot,119,0.240652
chunk181_row1800281,Aesop Rock,Get Out of the Car,43,0.205698
chunk181_row1800373,Aesop Rock,Rabies,59,0.280053
chunk181_row1800390,Kazz Miller,1 Minute,34,0.250606
chunk181_row1800427,Aesop Rock,Defender,68,0.290588
chunk181_row1800789,Aesop Rock,Kirby,50,0.240131
chunk181_row1800796,Aesop Rock,Shrunk,54,0.173667
chunk181_row1800852,FaZe Adapt,WHAT THE FART RIGHT NOW,40,0.275457
chunk181_row1801133,Aesop Rock,Mystery Fish,71,0.270571
chunk181_row1801135,Aesop Rock,Supercell,58,0.241805
chunk181_row1801136,Aesop Rock,TUFF,86,0.282816
chunk181_row1801137,Aesop Rock,Water Tower,64,0.258161
chunk181_row1801139,Aesop Rock,Molecules,83,0.267634
chunk181_row1801257,Calikaze,Panda,50,0.119528
chunk181_row1801607,Chazz $iNO,PoP $TYLE,54,0.280401
chunk181_row1801720,Black Thought,Harvards Innovation Lab Speaker,99,0.282149
chunk181_row1801845,Kur,Up,50,0.224126
chunk181_row1801848,Kur,Comes With It,66,0.263156
chunk181_row1801851,Kur,Doggie Dog,55,0.265088
chunk181_row1801852,Kur,Project Nights,44,0.300450
chunk181_row1801854,Kur,Chynnas Thoughts,31,0.209478
chunk181_row1801857,Kur,Bank On It,48,0.246144
chunk181_row1801858,Kur,Granny House,57,0.253107
chunk181_row1801859,Kur,Fit It In,46,0.232046
chunk181_row1801862,Kur,When I Got It,38,0.296866
chunk181_row1801863,Kur,It Was Worth It,87,0.300427
chunk181_row1801989,Big Pun,Legendary Cypher,224,0.244759
chunk181_row1802143,Chazz $iNO,BREAK.60,42,0.259001
chunk181_row1802174,Haze (ENG),Savage,35,0.249208
chunk181_row1802576,Azad Right,Presssure,45,0.227535
chunk181_row1802643,Eminem,2004 Tim Westwood Freestyle,787,0.236043
chunk181_row1802683,2Eaze,We Ride,50,0.362372
chunk181_row1803149,Laze,Jiff feat. Booki,45,0.183442
chunk181_row1803495,Blaze Audio,Acid Rain,85,0.259855
chunk181_row1803496,DeLaZoo,Space Soul,65,0.257496
chunk181_row1803584,Haze (ENG),Run It,90,0.255273
chunk181_row1803711,Azure The Paradox & LeyendaRob,BLOSSOM,31,0.329374
chunk181_row1803830,Ego Trip Magazine,Hip-Hops Greatest Singles By Year,20,0.398342
chunk181_row1804014,S.O.,So It Ends,43,0.250557
chunk181_row1804018,YM,All On The Line,76,0.271498
chunk181_row1804026,L'Orange & Kool Keith,Meanwhile Back Home,24,0.254294
chunk181_row1804027,L'Orange & Kool Keith,The Wanderer,43,0.274736
chunk181_row1804028,L'Orange & Kool Keith,This New World,37,0.233159
chunk181_row1804621,Zoey Dollaz,Couches,59,0.359314
chunk181_row1805027,Azealia Banks,Treasure Island,63,0.271584
chunk181_row1805158,Curren$y & Styles P,Go,93,0.258245
chunk181_row1805334,Haze (ENG),Mass Appeal Freestyle,39,0.196925
chunk181_row1805587,Crazy Boyz,Diss 2,37,0.201433
chunk181_row1805796,Maz,Fake Friends,60,0.293455
chunk181_row1805853,Styles P,All the Way Up,62,0.252975
chunk181_row1805914,2Pac,Dear Mama Original Version,107,0.286342
chunk181_row1806119,Masta Ace,Me  AG,65,0.225583
chunk181_row1806585,Styles P,Think Lox,63,0.265550
chunk181_row1806609,Colossal is Crazy,Roast Duck,25,0.363339
chunk181_row1806769,Maz,Alone,56,0.265987
chunk181_row1806773,O.T. Genasis,Cut It Remix,68,0.334134
chunk181_row1806966,Vinnie Paz,Karma,51,0.220538
chunk181_row1807017,GIYAZ,Good Life,55,0.337214
chunk181_row1807042,NasserG,Forever,52,0.277527
chunk181_row1807227,Shabazz PBG,Plug,75,0.192324
chunk181_row1807258,Azad Right,Enough of You,59,0.325703
chunk181_row1807347,Common Kings,Since I Woke Up,45,0.341193
chunk181_row1807349,Topaz Jones,Tropicana,59,0.236890
chunk181_row1807436,Haze (ENG),Gutta Freestyle,35,0.268519
chunk181_row1807553,L'Orange & Kool Keith,Dr. Bipolar,20,0.237707
chunk181_row1807555,L'Orange & Kool Keith,I Need Out Of This World,46,0.213532
chunk181_row1807556,L'Orange & Kool Keith,Upwards. To Space,42,0.238202
