song_id,artist,title,num_bars
chunk194_row1939301,2Pac,Till My Dying Day Late Night 95,93
chunk194_row1939381,Tino Mgazi,Dear Franz Fanon,56
chunk194_row1939526,Eminem,Stolen Power,108
chunk194_row1939586,ELI,Right Now,46
chunk194_row1939711,Shabazz PBG,Intro Shabazz Nxgga 2,103
chunk194_row1939714,Molly Brazy,On A Mission,31
chunk195_row1940000,Nasyae,Pain,52
chunk195_row1940030,2Pac,All Bout U Original Version,76
chunk195_row1940050,DJ Luke Nasty,OTW Remix,81
chunk195_row1940091,DJ Luke Nasty,Adina Freaks,53
chunk195_row1940099,DJ Luke Nasty,Sugar Honey Ice Tea,60
chunk195_row1940104,DJ Luke Nasty,Money Bag,62
chunk195_row1940177,Aha Gazelle,Sauceallonmeh,64
chunk195_row1940626,Comethazine,El Camino,30
chunk195_row1940926,Mr Crazy,3a9liya Mhabsa,47
chunk195_row1941141,Kendrick Lamar,Vice City Freestyle,30
chunk195_row1941441,Topaz Jones,Howlin To The Moon,61
chunk195_row1941622,DJ Luke Nasty,Dirty Diana,53
chunk195_row1941735,Hall & Nash,Chyna,37
chunk195_row1941952,IB,Asking God,68
chunk195_row1941984,Ras Kass,Trade Places,65
chunk195_row1942031,Canibus,Channel Zero Original Version,44
chunk195_row1942415,Mr Crazy,Ya Khassar Ya Tkhassar Outro,66
chunk195_row1942594,Nick Zazove,Übermensch,50
chunk195_row1942596,Nick Zazove,The High,28
chunk195_row1942597,Nick Zazove,Verstehen,73
chunk195_row1942599,Nick Zazove,MacGuffin,48
chunk195_row1942600,Nick Zazove,The Crash,114
chunk195_row1942601,Nick Zazove,The Painter Drinks the Poison,65
chunk195_row1943373,Mazaradi Fox,Transporter,91
chunk195_row1943409,2Pac,Unstoppable Miqu remix,72
chunk195_row1943573,DJ Blazin,Basketball freestyle,49
chunk195_row1943620,DJ Quik & Kurupt,Hey Playa Moroccan Blues,72
chunk195_row1943734,Molly Brazy,These Bitches,59
chunk195_row1943821,DJ Blazin,You Be Killen Em freestyle,51
chunk195_row1943823,Poncho Blazin Atm,We Blazin freestyle,17
chunk195_row1943825,DJ Blazin,Shooter freestyle,24
chunk195_row1943829,Poncho Blazin Atm,Jump On It freestyle,36
chunk195_row1943845,Bazanji,Crazy,47
chunk195_row1944137,L'mazafawka,Bah,57
chunk195_row1944665,SL,1 Up,28
chunk195_row1945065,A.K.Nash,Hit The Road,35
chunk195_row1945082,Poncho Blazin Atm,Pop That freestyle,85
chunk195_row1945084,DJ Blazin,Purpose freestyle,84
chunk195_row1945107,Eazy Bob Wizzy,Fyn Geh,71
chunk195_row1945667,Shabazz PBG,Danny Phantom,69
chunk195_row1945764,"Hunter, Dazastah & Drapht",When We Were Kids,78
chunk195_row1945828,Sha,Sama,50
chunk195_row1946027,2Pac,Fortune  Fame Original Version,117
chunk195_row1946226,Wazii,Cold Around You,93
chunk195_row1946252,Azure The Paradox,Stockholm,62
chunk195_row1946912,Azure The Paradox,Seasons Change,72
chunk195_row1947074,AZtheMC,Down to Soil The Hunt,55
chunk195_row1947164,Canibus,MagnifiCentric,49
chunk195_row1947588,Eminem,Fubba U Cubba Cubba,41
chunk195_row1947611,ShaZzy D KinG,Black Verse,61
chunk195_row1948336,Canibus,Escape To Victory,61
chunk195_row1948356,Canibus,Its a Cold Cold World,31
chunk195_row1948693,Aziz,Spark One,105
chunk195_row1948933,PRo,No Limits,109
chunk195_row1949033,DJ Blazin,Outro Free My People,31
chunk195_row1949058,Digital Nas,Lifestyle,32
chunk195_row1949111,Canibus,The Purpose,38
chunk195_row1949373,Jazz Cartier,TEMPTED,82
chunk195_row1949564,TJ Prodigy,Fly Away,65
chunk195_row1949688,I,Life Is Good,73
chunk195_row1949826,Solja rf . jay-z,Hadi ma life,95
chunk195_row1949843,The Amazing H,About Me,47
chunk195_row1949872,Kamakaze,Year of the Kamdog,83
chunk196_row1950126,Gaz the Rapper,Where Ya Been,89
chunk196_row1950151,Canibus,Jazzy Freestyle,41
chunk196_row1950247,Azure The Paradox,Higher,53
chunk196_row1950718,TJ Prodigy,Shine,87
chunk196_row1951066,Lupe Fiasco,Jump,90
chunk196_row1951084,Lupe Fiasco,City of the Year,64
chunk196_row1951194,AZtheMC,A Peace of My Mind,44
chunk196_row1951418,Lupe Fiasco,Wild Child,60
chunk196_row1951438,Lupe Fiasco,Dopamine Lit Intro,75
chunk196_row1951440,Lupe Fiasco,Promise,79
chunk196_row1951443,Lupe Fiasco,High Interlude,79
chunk196_row1951450,Lupe Fiasco,Kill,140
chunk196_row1951454,Lupe Fiasco,Its Not Design,81
chunk196_row1951456,Lupe Fiasco,More Than My Heart,72
chunk196_row1951768,[G],Hilfiger,42
chunk196_row1952073,"Royce da 5'9""",Wait a Minute Freestyle,95
chunk196_row1952718,The Amazing H,I am Coming Back ,29
chunk196_row1952726,Big Lean,Stamina Remix,77
chunk196_row1952777,Canibus,Hypermixer 2012,41
chunk196_row1952940,Kur,Lil Nigga,71
chunk196_row1953023,Nasty C,Golden,77
chunk196_row1953086,Busta Rhymes,The Ugliest,88
chunk196_row1953155,Theory Hazit,Lesson In Power,73
chunk196_row1953348,Bazanji,Mannequins,57
chunk196_row1953549,Kool Keith,Cheesecake Bonus,61
chunk196_row1953929,Azad Right,Hello,69
chunk196_row1953960,Kim,Block 4,122
chunk196_row1954083,Theory Hazit,Gossip Synopsis,69
chunk196_row1954108,Poncho Blazin Atm,Freak Rnbass freestyle,94
chunk196_row1954175,Ras Kass,The Plan,23
chunk196_row1954187,Ras Kass,The Game Need A Makeover,59
chunk196_row1954311,Theory Hazit,Mrs. Hazit,51
chunk196_row1954500,Lil T-Jay Blaze,Abuzu Musikal,56
chunk196_row1954722,Kool Keith,Stratocaster,50
chunk196_row1954753,Theory Hazit,Emit Gninrut,73
chunk196_row1954780,Kool Keith,Super Hero LOrange Remix,76
chunk196_row1955002,YM,No Fakes,87
chunk196_row1955168,Theory Hazit,Dumb Dunces,52
chunk196_row1955231,NashDecoded,Something for the Winter,48
chunk196_row1955573,Kur,Menace II Society,97
chunk196_row1955863,Theory Hazit,Extra Credit,94
chunk196_row1955887,Prodigy of Mobb Deep,As If,76
chunk196_row1955897,Prodigy of Mobb Deep,Snakes,49
chunk196_row1955916,Prodigy of Mobb Deep,Mystic,61
chunk196_row1955933,Prodigy of Mobb Deep,Broken Rappers,37
chunk196_row1955953,Prodigy of Mobb Deep,The Good Fight,51
chunk196_row1955965,Prodigy of Mobb Deep,Mafuckin USA,61
chunk196_row1955972,Prodigy of Mobb Deep,Spiritual War,45
chunk196_row1955980,Prodigy of Mobb Deep,Mic-rocosm,48
chunk196_row1956242,DJ Blazin,Let Em Talk freestyle,126
chunk196_row1956333,Poncho Blazin Atm,Little Secret freestyle,41
chunk196_row1956344,DJ Blazin,Blazins Back,25
chunk196_row1956348,Poncho Blazin Atm,This Could Be Us freestyle,16
chunk196_row1956350,AK,Panda Remix,103
chunk196_row1956360,DJ Blazin,Crossroads remix,16
chunk196_row1956367,Wazii,Hell Yeah Im Alright,68
chunk196_row1956373,Theory Hazit,Hello Kiddeez,68
chunk196_row1956385,Zoey Dollaz,Raid Demo,47
chunk196_row1956645,Prodigy of Mobb Deep,No Religion,45
chunk196_row1956654,Prodigy of Mobb Deep,Hunger Pangs,66
chunk196_row1956759,FACE,Night Fever,44
chunk196_row1956768,Theory Hazit,T Minus Ten,39
chunk196_row1956868,Crazy Jamez,Best song we ever made,16
chunk196_row1957218,Azure The Paradox,Different Ways,72
chunk196_row1957340,Fabolous & Jadakiss,Rapture,72
chunk196_row1957688,Nazskilz,They Aint Ready,57
chunk196_row1957795,AK,Lights Out Remix,50
chunk196_row1957876,Theory Hazit,After School Special,50
chunk196_row1957890,Theory Hazit,Just Another Day,77
chunk196_row1957966,Earl Sweatshirt,December 24,36
chunk196_row1958253,"Bazanji, Migos",Bad and Boujee Remix,28
chunk196_row1958471,Theory Hazit,Decisions,62
chunk196_row1958484,Theory Hazit,Out With A Bang,49
chunk196_row1958552,"Sheheryar, Present Tense, j-rube, & Kaz",Westmoors Finest Cypher,118
chunk196_row1958661,"Royce da 5'9""",I Got the Keys Freestyle,84
chunk196_row1959410,Kool G Rap,Pimptro,17
chunk196_row1959418,Kool G Rap,Ya Chic Chose me,60
chunk196_row1959422,Kool G Rap,70s Gangsta,48
chunk196_row1959462,Boosie Badazz,PWA,56
chunk196_row1959489,Boosie Badazz,Cryin,81
chunk197_row1960034,Aesop Rock,Jinx Planet,57
chunk197_row1960803,Kur,When I Found It,63
chunk197_row1960865,Chazz $iNO,47 Interlude,21
chunk197_row1961237,Mazzi & S.O.U.L. Purpose,Dalmations,25
chunk197_row1961306,ShaZzy D KinG,MyStory,96
chunk197_row1961416,Common Dominant,Lighters,101
chunk197_row1961417,Common Dominant,Me  Destiny,92
chunk197_row1961423,Common Dominant,Where Will We Be,68
chunk197_row1961427,Common Dominant,Complexion,51
chunk197_row1961429,Common Dominant,Raw,121
chunk197_row1961433,Common Dominant,It Was Aight..,54
chunk197_row1961435,Common Dominant,Commonly Dominant,52
chunk197_row1961438,Common Dominant,The Dolla or the Dream,76
chunk197_row1961440,Common Dominant,Gone,38
chunk197_row1961442,Common Dominant,Legacy,101
chunk197_row1961455,Ras Kass,He Say She Say,88
chunk197_row1961458,Jadakiss,Child Abuse,29
chunk197_row1961545,Kur,Oh Well,17
chunk197_row1961897,Mav The Prodigy X Manny Nexus X Kay The Yacht,Flex,77
chunk197_row1961953,AK,Fuck Up Some Commas Remix,47
chunk197_row1961998,Kur,Ziti Flow,30
chunk197_row1962190,Azealia Banks,Let You In,26
chunk197_row1962351,Shazam7121,Minecraft vs Roblox RAP BATTLE,44
chunk197_row1962682,Comethazine,Run It,43
chunk197_row1962779,AD,Westside Errb,70
chunk197_row1963207,Molly Brazy,2 Faced,54
chunk197_row1963222,Molly Brazy,Outro,41
chunk197_row1963312,Mr Crazy,Tarta9 AlMinot,68
chunk197_row1964118,"Royce da 5'9""",Beats Keep Callin Freestyle,150
chunk197_row1964445,Bazanji,Fed Up,65
chunk197_row1964701,Poncho Blazin Atm,The Monster freestyle,54
chunk197_row1964998,Yazzy Paradise,Dollars,44
chunk197_row1965413,Nasty Jack,Wot Is It?,88
chunk197_row1965485,Nasty Jack,Fashion Icon,78
chunk197_row1965566,Chazz $iNO,Innanet,26
chunk197_row1965626, (Shakkazombie and Buddha Brand),大怪我 in romaji,36
chunk197_row1965715,Nasty Jack,Wot Is It? Remix,110
chunk197_row1965717,Poncho Blazin Atm,Recognize The Danger At The Door,36
chunk197_row1965779,Jacquees & Nash B,Supposed Too,91
chunk197_row1965823,Slum Hazy,Downthegutter,94
chunk197_row1966097,Raz Simone,The Lights,73
chunk197_row1966128,Jacquees & Nash B,Get Loose,44
chunk197_row1966233,Mazaradi Fox,My Brother,70
chunk197_row1966614,Wazii,Money Problems,50
chunk197_row1966673,Kurupt,Im One,79
chunk197_row1967039,Da YoungFellaz,Not At All,55
chunk197_row1967053,Da YoungFellaz,Options,77
chunk197_row1967135,Da YoungFellaz,Do the Damn Thang,63
chunk197_row1967219,Azure The Paradox,XVII,63
chunk197_row1967229,Poncho Blazin Atm,We Gonna Be Alright,68
chunk197_row1967814,Crazy Titch,Just An Arsehole,88
chunk197_row1968283,AK,Goosebumps Remix,53
chunk197_row1968530,Zay Blaze,Work it Out,31
chunk197_row1968599,Kurt Hazard,Shortcuts,18
chunk197_row1968616,Zay Blaze,By Now,81
chunk197_row1968655,Zay Blaze,Oh My,52
chunk197_row1968670,Zay Blaze,Two15am,40
chunk197_row1968848,Commonminds,Vi.PSTD,18
chunk197_row1968855,AK,Stereotype,69
chunk197_row1968872,Commonminds,Vii.Drown,50
chunk197_row1968940,Common Dominant,All the Way Up,94
chunk197_row1968960,AK,Blessings Remix,45
chunk197_row1969032,Nasty C,Verge,49
chunk197_row1969070,Nasty C,Intro,53
chunk197_row1969184,"Royce da 5'9""",Lets Take Them To War Freestyle,136
chunk197_row1969287,Faith Evans & The Notorious B.I.G.,When We Party,71
chunk197_row1969712,Azrael.XS,Peter Pan,72
chunk197_row1969810,Shabazz PBG,Get It,33
chunk198_row1970020,Al Nasser,Ghir Dini,57
chunk198_row1970023,Azrael.XS,4Lyfe,44
chunk198_row1970134,Jason James & Rodney Hazard,No Weapon,32
chunk198_row1970286,Big Lean,I Am,55
chunk198_row1970293,Big Lean,Everyday,36
chunk198_row1970318,Big Lean,Bounce Back,48
chunk198_row1970340,Big Lean,California Water,43
chunk198_row1970354,Big Lean,Enough is Enough,43
chunk198_row1970367,Big Lean,Benjamin$,39
chunk198_row1970977,_n & MF DOOM,2 Do Not Fire / MF DOOM,23
chunk198_row1971248,SHAZZi,PERFECT,59
chunk198_row1971289,EJAAZ,Naptown,55
chunk198_row1971326,EJAAZ,Freaky Girl,60
chunk198_row1971481,Bream Zaza,Mr Black Man,36
chunk198_row1971546,Big Lean,Pressin,66
chunk198_row1971724,Chazz $iNO,Rapdura / Oh My Leaked Version,42
chunk198_row1972147,Slam Eazzy,Game Over,49
chunk198_row1972388,G-Eazy,Passing by,58
chunk198_row1972534,Kevin Kazi,Japan,24
chunk198_row1972643,Al Nasser,Kima Bghit Ana,51
chunk198_row1972868,"Dazzle, TLB and Vernon Dollar",Letter to my Ex,85
chunk198_row1973103,Prodigy X Tora_K,Unwritten Confessions,63
chunk198_row1973140,_n & MF DOOM,3 Supervillain Theme / MF DOOM,22
chunk198_row1973280,Aha Gazelle,Glow Girl,65
chunk198_row1973373,Kazuo,GAIJIN 外人,104
chunk198_row1973411,Big Les,Best Dreamz,88
chunk198_row1973605,Redman,Rite,59
chunk198_row1973771,Aha Gazelle,The Aha Show Alternate Theme,65
chunk198_row1974101,Azia (NYC),Nathan,65
chunk198_row1974600,TK Osaze,Y23,70
chunk198_row1974875,Nazo Bravo,Baddest Chick,69
chunk198_row1974882,Dynasty,Everyday,30
chunk198_row1974883,Dynasty,Other Side,27
chunk198_row1974884,MF DOOM,Fillet-O-Rapper,21
chunk198_row1974888,Dynasty,Jump,21
chunk198_row1974892,Dynasty,Never Change,25
chunk198_row1974898,Dynasty,Better Than That,23
chunk198_row1974899,Dynasty,Greece,36
chunk198_row1975061,Kamakaze,Fire in the Booth,184
chunk198_row1975145,Crazy Titch,Ghetts Intro,84
chunk198_row1975492,Shabazz PBG,Coupon,66
chunk198_row1976090,Wazii,Phantom,40
chunk198_row1976268,BlazingWaters,What I Have Listened To In 2017,30
chunk198_row1976342,JAY-Z,Young Gifted and Black,35
chunk198_row1976367,Boosie Badazz & C-Murder,Black Babies Don’t Mourn,78
chunk198_row1976674,Styles P,What Up What Up,121
chunk198_row1976816,Dynamic x Sleazee,Time Traveling Pirates,39
chunk198_row1977044,Iggy Azalea,Somebody Else,76
chunk198_row1977045,Iggy Azalea,Haze,69
chunk198_row1977065,Boosie Badazz & C-Murder,4 3 2 1,98
chunk198_row1977270,Chaz Gotti,Back 2 Robbin,74
chunk198_row1977275,GIYAZ,Bad for me Cover,67
chunk198_row1977551,Yazzy Paradise,Victor Cruz Remix,33
chunk198_row1977729,HaZz,WAVES I Intro,33
chunk198_row1978107,Eminem,God Is Cleaning Out My Closet,96
chunk198_row1978149,Scarface,Reebok Commercial,19
chunk198_row1978612,Lil Nasty,Hear That A Lot,103
chunk198_row1978878,AK,Offended Remix,65
chunk198_row1978974,Jonas JR,Born to be american,44
chunk198_row1978987,Saint Lazare,Street Lights,53
chunk198_row1979010,Kur,Alone,67
chunk198_row1979215,Roc Marciano,Move Dope,65
chunk198_row1979217,Roc Marciano,Rosebudds Revenge,67
chunk198_row1979218,Roc Marciano,History,46
chunk198_row1979219,Roc Marciano,Better Know,71
chunk198_row1979220,Roc Marciano,No Smoke,56
chunk198_row1979221,Roc Marciano,Gunsense,70
chunk198_row1979223,Roc Marciano,Killing Time,59
chunk198_row1979224,Roc Marciano,Burkina Faso,46
chunk198_row1979225,Roc Marciano,Marksmen,39
chunk198_row1979227,Roc Marciano,Herringbone,74
chunk198_row1979228,Roc Marciano,Pimp Arrest,74
chunk198_row1979230,Roc Marciano,Pray 4 Me,78
chunk198_row1979231,Roc Marciano,Here I Am,66
chunk198_row1979234,Roc Marciano,Already,51
chunk198_row1979235,Roc Marciano,Pig Knuckles,59
chunk198_row1979398,Mr Crazy,Allo Fin ?,36
chunk198_row1979412,Boosie Badazz,Crabs in the Bucket,63
chunk198_row1979426,Common,Wheel of Freestyle,48
chunk198_row1979706,Jadakiss,Why German Remix Version,89
chunk198_row1979835,Eazy Bob Wizzy,Brag,65
chunk198_row1979842,Eazy Bob Wizzy,Imperfect-E,86
chunk198_row1979864,Eazy Bob Wizzy,Love,38
chunk198_row1979865,Eazy Bob Wizzy,Awesome,91
chunk198_row1979870,Eazy Bob Wizzy,The Answer?,49
chunk198_row1979875,Eazy Bob Wizzy,Desires,92
chunk198_row1979966,Jackie Onassis,Stay In,123
chunk199_row1980392,Boosie Badazz & C-Murder,The Beginning,56
chunk199_row1980398,Boosie Badazz & C-Murder,Dear Cee Dear Boosie,57
chunk199_row1980400,Boosie Badazz & C-Murder,Strapped Up,68
chunk199_row1980403,Boosie Badazz & C-Murder,Don’t Rush 2 Grow Up,127
chunk199_row1980407,Boosie Badazz & C-Murder,God I’m Sorry,88
chunk199_row1980990,Poncho Blazin Atm,I Got The Ladies With Me,66
chunk199_row1981477,Jackie Onassis,DNGAF,74
chunk199_row1981619,Jackie Onassis,Live Good,74
chunk199_row1981653,Jackie Onassis,Bottom Of The 9th,58
chunk199_row1981943,HaZz,Might Have Been,29
chunk199_row1982136,Shabazz Palaces,32 Leaves Dipped In Blackness Making Clouds Forming Altered Carbon,44
chunk199_row1982632,Jonas Cotton,Stranger Things,32
chunk199_row1982873,Jackie Onassis,Bubbles,97
chunk199_row1983577,Azealia Banks,Crown,72
chunk199_row1983893,Dyazz,Birds in the Kitchen Album Version,91
chunk199_row1984074,Tazdied,CARBON MONOXIDE,33
chunk199_row1984077,Tazdied,KING FOREVER,38
chunk199_row1984083,Tazdied,SOLITARY,27
chunk199_row1984086,Tazdied,500 MG,23
chunk199_row1984090,Tazdied,EMERALD,38
chunk199_row1984096,Tazdied,LAWLE$$,26
chunk199_row1984271,Molly Brazy,Fight Me,52
chunk199_row1984301,Roc Marciano,Drug Lords,70
chunk199_row1984377,Roc Marciano,Didnt Know,83
chunk199_row1984479,Gaz the Rapper,Lituation,89
chunk199_row1984611,Gravediggaz,Walls of Hell,38
chunk199_row1984719,JMTheProdigy,Litty Again,71
chunk199_row1984752,JMTheProdigy,Cant Fuck Wit Me Freestyle,128
chunk199_row1984814,Crime Needlez & Eazy Rej3ct,Cool Kids in the Haus,24
chunk199_row1984919,Ghostface Killah,Love Session 13th Chamber Remix,47
chunk199_row1985144,JMTheProdigy,When I Was Low,66
chunk199_row1985276,Nasty Jack,Jack Sickers,46
chunk199_row1985381,Boosie Badazz & C-Murder,Blame My Mother,53
chunk199_row1985386,Boosie Badazz & C-Murder,2 Legit,108
chunk199_row1985389,Boosie Badazz & C-Murder,This Ain’t Living,42
chunk199_row1985391,Boosie Badazz & C-Murder,Miller Time,90
chunk199_row1985396,Boosie Badazz & C-Murder,For My Homies That’s Dead,99
chunk199_row1985401,Boosie Badazz & C-Murder,The End,34
chunk199_row1985918,Boosie Badazz & C-Murder,Under Pressure,99
chunk199_row1985919,Boosie Badazz & C-Murder,In The Pen,71
chunk199_row1985921,Boosie Badazz & C-Murder,Dear Supreme Court,90
chunk199_row1986146,Vada Azeem,OPTION$,49
chunk199_row1986151,Vada Azeem,Tec Jam,76
chunk199_row1986191,High Rollaz,They Know,67
chunk199_row1986381,Digital Nas,New Friends,23
chunk199_row1986395,Digital Nas,Sir Flex Alot,29
chunk199_row1986406,Digital Nas,Touch The Sky,16
chunk199_row1986471,Vada Azeem,Finna,124
chunk199_row1986501,Kamakaze,Pull Ups,89
chunk199_row1986506,Kamakaze,Wifey,77
chunk199_row1986520,Kamakaze,Run 4 Ur Money,88
chunk199_row1986526,Kamakaze,Wheres the Love My G,63
chunk199_row1986529,ShaZzy D KinG,COOL MUNDA - AFTER Valentine Breakup - HINDI RAP,55
chunk199_row1986550,Vada Azeem,For You,89
chunk199_row1986555,Vada Azeem,Money Fhone,106
chunk199_row1986634,Hazey (UK Producer),It Is What It Is,44
chunk199_row1988311,Bazanji,Lights Go Down,72
chunk199_row1988545,Poncho Blazin Atm,Bad Behavior freestyle,96
chunk199_row1988670,G-Eazy,Some Kind Of Drug - Lincoln Jesser Remix,55
chunk199_row1988680,G-Eazy,Some Kind Of Drug - Earwulf Remix,70
chunk199_row1988792,Gaz the Rapper,Hit It Right,91
chunk199_row1988911,RichCutt x $avage Azz Neil Ft. Yung Shun,Twerk Durfin,67
chunk199_row1989290,Bream Zaza,Konke Ngikushaye Indiva K.N.I,62
chunk199_row1989369,Azrael.XS,Peter Pan £Ø$T BØ¥$ RMX,115
chunk199_row1989404,Eazy Bob Wizzy,Bow Down,96
chunk199_row1989792,Caz Cray,4ward,67
chunk199_row1989796,Caz Cray,Final Boss Rage and Fantasy Cypher Verse,26
chunk199_row1989809,Daz Dillinger,Iz You Ready 2 Die,51
chunk200_row1990039,Nasty Jack,Dont Catch the Field,53
chunk200_row1990045,Nasty Jack,Dont Catch the Field Remix,73
chunk200_row1990447,Ab-Soul,Ab 4 Pres,25
chunk200_row1990703,CAZZ!E AKA,I DONT WANNA TALK ABOUT IT,46
chunk200_row1990726,Lazy Habits,Starting Fires,64
chunk200_row1991025,Shabazz PBG,Pressure,80
chunk200_row1991182,Ab-Soul,Everspinning Tide,18
chunk200_row1991209,Ab-Soul,Cool Out,36
chunk200_row1992293,Yung Nasty,Been About It,84
chunk200_row1992477,Azure The Paradox,Savior,68
chunk200_row1992505,G-Eazy & Kehlani,Good Life,101
chunk200_row1992551,Bhandanaz,To The Top,90
chunk200_row1992564,Poncho Blazin Atm,Cant Hold Us freestyle,110
chunk200_row1992689,Jonas Platin & Grizzly Mane,Bacon  Egg,60
chunk200_row1992724,Tom Azhar,You Know,44
chunk200_row1993031,Almighty chaz,Hit My Phone,21
chunk200_row1993159,Canibus,Exobus Scripts,18
chunk200_row1993229,Iggy Azalea,Cant Lose,88
chunk200_row1993412,Sneazzy,Pull Up,87
chunk200_row1993531,Faze Miyake,None of That,98
chunk200_row1993685,Tazdied,BITCH,31
chunk200_row1993689,Tazdied,TRAGEDY,29
chunk200_row1993774,Tazdied,WHAT A LIFE,17
chunk200_row1993784,Tazdied,NEW YEARS EVE,16
chunk200_row1993932,Canibus,Thats It,21
chunk200_row1993991,PAZ,My Last One,59
chunk200_row1994159,Zoey Dollaz,Yayaya,78
chunk200_row1994218,Tazdied,SOMETHING SINISTER,47
chunk200_row1994437,Mista Fingaz,The Return,24
chunk200_row1995013,Iggy Azalea,Mo Bounce,95
chunk200_row1995096,Kei,Jedini Kog Znam,30
chunk200_row1995246,Azazus,Color Blind,22
chunk200_row1995274,Azazus,Imperial,32
chunk200_row1995368,Willie The Kid & Bronze Nazareth,Coming From,63
chunk200_row1995751,Kendrick Lamar,XXX.,70
chunk200_row1995767,Kendrick Lamar,FEAR.,142
chunk200_row1996007,G-Eazy,G-Eazy Speaks On The Epidemic LP,26
chunk200_row1996236,G-Eazy,Mena Sikkis On The Planet Outro,24
chunk200_row1996276,G-Eazy,My Boom Box,75
chunk200_row1996378,Com,What You Do When You Right,101
chunk200_row1996445,G-Eazy,Last Night Christoph Andersson Remix,20
chunk200_row1996581,Azrael.XS,Braggin Rights,40
chunk200_row1996594,Azrael.XS,AudioBook,40
chunk200_row1996601,G-Eazy,Marilyn Christoph Andersson Remix,19
chunk200_row1996604,G-Eazy,Mad Christoph Andersson Remix,17
chunk200_row1996605,G-Eazy,Plastic Dreams Christoph Andersson Remix,44
chunk200_row1996639,2Pac,Cant Stop Me Makavelian Souljah Force Remix,82
chunk200_row1996702,G-Eazy,Tumblr Girls Christoph Andersson Remix,29
chunk200_row1996704,Wazii,Intentions,59
chunk200_row1996708,DMAZ,Entitled,75
chunk200_row1996857,G-Eazy & Bebe Rexha,Me Myself  I Marc Stout  Scott Svejda Remix,98
chunk200_row1996863,G-Eazy,Lets Get Lost  Louis Futon Remix,76
chunk200_row1996869,G-Eazy,Lets Get Lost Bearface Remix,68
chunk200_row1996874,G-Eazy,Lets Get Lost Funkin Matt Remix,56
chunk200_row1996876,G-Eazy,Lets Get Lost Teklife Remix,88
chunk200_row1997010,Tcapspazz,Fuck shit,21
chunk200_row1997095,G-Eazy,Top Of The Game,90
chunk200_row1997137,KAZRAGE,TURNT LIKE BETTY WHITE,37
chunk200_row1997262,Poncho Blazin Atm,I Know What To Do Wit It freestyle,103
chunk200_row1997293,Lloyd Maz,Beneath,17
chunk200_row1997359,Tupac Thug Theory,Final Day Tupac Thug Theory Remix,83
chunk200_row1997476,G-Eazy,Hip-Hop is Cool Again,82
chunk200_row1997682,Molly Brazy,Hate Niggas,76
chunk200_row1997831,Canibus,Wu-Flix,76
chunk200_row1998148,Kaz n Paz Productions,Forever?,56
chunk200_row1998446,Jay Zuez,Holy ST,44
chunk200_row1998668,Azazus,Zombieland,32
chunk200_row1998879,AMeazy,Consistency,83
chunk200_row1998921,Azizi Gibson,Nintendo King,51
chunk200_row1999061,It,Israel,74
chunk200_row1999070,Nicki Minaj & Lil Wayne,Changed It,90
chunk200_row1999075,"Nicki Minaj, Drake & Lil Wayne",No Frauds,83
chunk200_row1999078,Jackie Onassis,Thaaas Riiigh,77
chunk200_row1999150,Lil Wayne,So Smooth,85
chunk200_row1999435,Taze (UK),Tazestyle,92
chunk200_row1999827,Yung Nascent,Already There Intro,35
chunk200_row1999956,DJ Blazin,Hard Knock Life remix,94
chunk200_row1999983,Tcapspazz,Deep in da streets,32
chunk201_row2000199,Lil Wayne & Juelz Santana,Blow,45
chunk201_row2000286,Speeder Razor,To The Future,72
chunk201_row2000480,Lil Wayne,Gossip Live,62
chunk201_row2000721,Azure The Paradox,Nine Circles,55
chunk201_row2000890,X-Phaze,Just Another Saturday,47
chunk201_row2001178,Canibus,Who Shot Ya Freestyle,124
chunk201_row2001503,Lil Wayne & Juelz Santana,Rubber Burner,73
chunk201_row2001539,Lil Wayne & Juelz Santana,Clockwork Part 2,62
chunk201_row2002186,Bazanji,Understand,42
chunk201_row2002206,Yung Nascent,Next Time,67
chunk201_row2002256,Poncho Blazin Atm,Just A Dream freestyle,92
chunk201_row2002791,Jason James & Rodney Hazard,Sleeping Giant,43
chunk201_row2002962,Lil Wayne & Juelz Santana,2 Dope Boyz,35
chunk201_row2002990,Lil Wayne & Juelz Santana,High Definition,31
chunk201_row2003024,Lil Wayne,Money On My Mind Remix Blow,65
chunk201_row2003098,AK,Nocturnal Rainbows Remix,67
chunk201_row2003156,Common Market,Service,19
chunk201_row2003662,Lupe Fiasco,ANKH:HER,75
chunk201_row2003775,Shaz the Rapper,Bank,80
chunk201_row2004081,Common Dominant,Human,96
chunk201_row2004286,DJ Blazin,Somethin For Yo Girl,112
chunk201_row2004323,Eminem,My Name Is Original Version,79
chunk201_row2004374,Faith Evans & The Notorious B.I.G.,It Was Worth It,21
chunk201_row2004376,Faith Evans & The Notorious B.I.G.,Lovin You for Life,75
chunk201_row2004377,Faith Evans & The Notorious B.I.G.,I Wish Interlude,17
chunk201_row2004379,Faith Evans & The Notorious B.I.G.,Legacy,73
chunk201_row2004384,Flash Dynasty,PosteriZED,165
chunk201_row2004461,Aztrosist(Little Jizz),Food Stars Rap,59
chunk201_row2004573,Kamakaze & Massappeals,Pull Ups Remix,111
chunk201_row2004599,SHAZZi,OLD DAYS,99
chunk201_row2004647,Jonas V,Nummen,49
chunk201_row2004715,Jonas V,Galaxen pt. 2,45
